district,name,party,zip
8,"Stauber, Pete",Rep,55808
8,"Stauber, Pete",Rep,55810
8,"Stauber, Pete",Rep,55811
8,"Stauber, Pete",Rep,55812
8,"Stauber, Pete",Rep,55814
8,"Stauber, Pete",Rep,56313
8,"Stauber, Pete",Rep,56330
8,"Stauber, Pete",Rep,56338
8,"Stauber, Pete",Rep,56342
8,"Stauber, Pete",Rep,56350
8,"Stauber, Pete",Rep,56353
8,"Stauber, Pete",Rep,56357
8,"Stauber, Pete",Rep,56358
8,"Stauber, Pete",Rep,56359
8,"Stauber, Pete",Rep,56363
8,"Stauber, Pete",Rep,56364
8,"Stauber, Pete",Rep,56386
8,"Stauber, Pete",Rep,56401
8,"Stauber, Pete",Rep,56425
8,"Stauber, Pete",Rep,56431
8,"Stauber, Pete",Rep,56433
8,"Stauber, Pete",Rep,56435
8,"Stauber, Pete",Rep,56436
8,"Stauber, Pete",Rep,56441
8,"Stauber, Pete",Rep,56442
8,"Stauber, Pete",Rep,56444
8,"Stauber, Pete",Rep,56447
8,"Stauber, Pete",Rep,56448
8,"Stauber, Pete",Rep,56449
8,"Stauber, Pete",Rep,56450
8,"Stauber, Pete",Rep,56452
8,"Stauber, Pete",Rep,56455
8,"Stauber, Pete",Rep,56458
8,"Stauber, Pete",Rep,56461
8,"Stauber, Pete",Rep,56464
8,"Stauber, Pete",Rep,56465
8,"Stauber, Pete",Rep,56466
8,"Stauber, Pete",Rep,56467
8,"Stauber, Pete",Rep,56468
8,"Stauber, Pete",Rep,56469
8,"Stauber, Pete",Rep,56470
8,"Stauber, Pete",Rep,56472
8,"Stauber, Pete",Rep,56473
8,"Stauber, Pete",Rep,56474
8,"Stauber, Pete",Rep,56477
8,"Stauber, Pete",Rep,56479
8,"Stauber, Pete",Rep,56481
8,"Stauber, Pete",Rep,56484
8,"Stauber, Pete",Rep,56516
8,"Stauber, Pete",Rep,56521
8,"Stauber, Pete",Rep,56542
8,"Stauber, Pete",Rep,56554
8,"Stauber, Pete",Rep,56557
8,"Stauber, Pete",Rep,56566
8,"Stauber, Pete",Rep,56569
8,"Stauber, Pete",Rep,56570
8,"Stauber, Pete",Rep,56575
8,"Stauber, Pete",Rep,56589
8,"Stauber, Pete",Rep,56591
8,"Stauber, Pete",Rep,56592
8,"Stauber, Pete",Rep,56601
8,"Stauber, Pete",Rep,56621
8,"Stauber, Pete",Rep,56623
8,"Stauber, Pete",Rep,56626
8,"Stauber, Pete",Rep,56627
8,"Stauber, Pete",Rep,56628
8,"Stauber, Pete",Rep,56629
8,"Stauber, Pete",Rep,56630
8,"Stauber, Pete",Rep,56633
8,"Stauber, Pete",Rep,56634
8,"Stauber, Pete",Rep,56636
8,"Stauber, Pete",Rep,56637
8,"Stauber, Pete",Rep,56639
8,"Stauber, Pete",Rep,56641
8,"Stauber, Pete",Rep,56644
8,"Stauber, Pete",Rep,56647
8,"Stauber, Pete",Rep,56649
8,"Stauber, Pete",Rep,56650
8,"Stauber, Pete",Rep,56651
8,"Stauber, Pete",Rep,56652
8,"Stauber, Pete",Rep,56653
8,"Stauber, Pete",Rep,56654
8,"Stauber, Pete",Rep,56655
8,"Stauber, Pete",Rep,56657
8,"Stauber, Pete",Rep,56658
8,"Stauber, Pete",Rep,56659
8,"Stauber, Pete",Rep,56660
8,"Stauber, Pete",Rep,56661
8,"Stauber, Pete",Rep,56662
8,"Stauber, Pete",Rep,56663
8,"Stauber, Pete",Rep,56666
8,"Stauber, Pete",Rep,56667
8,"Stauber, Pete",Rep,56668
8,"Stauber, Pete",Rep,56669
8,"Stauber, Pete",Rep,56670
8,"Stauber, Pete",Rep,56671
8,"Stauber, Pete",Rep,56672
8,"Stauber, Pete",Rep,56673
8,"Stauber, Pete",Rep,56676
8,"Stauber, Pete",Rep,56678
8,"Stauber, Pete",Rep,56680
8,"Stauber, Pete",Rep,56681
8,"Stauber, Pete",Rep,56683
8,"Stauber, Pete",Rep,56685
8,"Stauber, Pete",Rep,56686
8,"Stauber, Pete",Rep,56687
8,"Stauber, Pete",Rep,56688
8,"Stauber, Pete",Rep,56711
8,"Stauber, Pete",Rep,56727
8,"Stauber, Pete",Rep,56741
8,"Stauber, Pete",Rep,
